ID,Test Name,Year,Session,Subject,Number,Question,image,law,Option 1,Option 2,Option 3,Option 4,Answer
115,경비지도사2차,2011,1,소방학,9,쓰레기통 내에서 발생된 화재를 이불로 덮어 소화한 경우 주된 소화 효과는?,text_only,,제거소화,질식소화,부촉매소화,냉각소화,2
116,경비지도사2차,2018,1,소방학,4,"착화점이라고도 하며, 직접적인 외부 점화원(불꽃)없이 가열된 열만으로 스스로 연소되는 최저온도는?",text_only,,비점,인화점,연소점,발화점,4
117,경비지도사2차,2018,1,소방학,8,화재 시 물을 주수하여 소화활 수 있는 위험물은?,text_only,,칼륨,나트륨,유황,칼슐카바이드,3
118,경비지도사2차,2008,1,소방학,14,연결송수관설비의 주요 구성요소에 해당하지 않는 것은?,text_only,,헤드,방수구,송수구,가압송수장치,1
119,경비지도사2차,2009,1,소방학,40,자연발화성 물질 및 금수성 물질은 몇 류 위험물에 해당되는가?,text_only,,제1류,제2류,제3류,제4류,3
120,경비지도사2차,2011,1,소방학,11,이산화탄소(CO$_2$) 소화약제에 관한 설명으로 옳지 않은 것은?,text_only,,냉각소화 효과가 있다.,밀폐된 공간에서 질식의 위험성이 없다.,전기화재에 소화적응성이 있다.,소화약제의 방출 시 동상의 우려가 있다.,2
121,경비지도사2차,2013,1,소방학,11,화재에 관한 설명으로 옳지 않은 것은?,text_only,,유류화재는 황색으로 표시한다.,연소는 열과 빛을 내는 산화현상이다.,목조건축물의 화재는 고온 단기형의 특징을 가진다.,화재가혹도란 단위면적당 가연물의 등가목재질량이다.,4
122,경비지도사2차,2022,1,소방학,22,누전경보기에서 누설전류를 검출하여 수신기로 신호를 전달하는 기기는?,text_only,,정온식 열감지기,영상변류기(ZCT),광전식 연기감지기,누설동축케이블,2
123,경비지도사2차,2015,1,소방학,3,기체의 주된 연소형태가 아닌 것은?,text_only,,폭발연소,확산연소,표면연소,예혼합연소,3
124,경비지도사2차,2004,1,소방학,18,포소화설비의 주된 소화작용은 어느 것인가?,text_only,,희석 작용,질식 작용,유화 작용,피복 작용,2
125,경비지도사2차,2009,1,소방학,39,"다음 ( )안에 들어갈 알맞은 내용은? (순서대로 ( ㄱ ), ( ㄴ ))\n\n위험물이라 함은 ( ㄱ ) 또는 ( ㄴ ) 등의 성질을 가지는 것으로서 대통령령이 정하는 물품을 말한다.",text_only,,"인화성, 발화성","발화성, 착화성","인화성, 폭발성","착화성, 인화성",1
126,경비지도사2차,2004,1,소방학,21,다음 건축물의 구조 중 내화구조인 것은?,text_only,,철망모르터 바르기로서 두께가 2cm 이상인 것,심벽에 흙으로 맞벽치기 한 것,두께 1.2cm 이상의 석고판 위에 석면 시멘트판을 붙인 것,철근콘크리트조의 벽으로서 두께가 10cm 이상인 것,4
127,경비지도사2차,2009,1,소방학,22,경보설비에 해당되지 않는 것은?,text_only,,간이스프링클러설비,자동화재탐지설비,자동화재속보설비,비상방송설비,1
128,경비지도사2차,2008,1,소방학,12,다음 중 이산화탄소소화설비에 대한 설명으로 틀린 것은?,text_only,,전기화재에 적응성이 있다.,소화 후에 잔존물이 없어 깨끗하다.,방출 시 별도의 방출용 동력이 필요 없다.,소화약제 방사 시 소음이 없다.,4
129,경비지도사2차,2022,1,소방학,19,건축법령상 용어의 정의로 옳지 않은 것은?,text_only,O,'난연재료'란 불에 잘 타지 아니하는 성능을 가진 재료로서 국토교통부령으로 정하는 기준에 적합한 재료를 말한다.,'준불연재료'란 불연재료에 준하는 성질을 가진 재료로서 국토교통부령으로 정하는 기준에 적합한 재료를 말한다.,'불연재료'란 불에 타지 아니하는 성질을 가진 재료로서 국토교통부령으로 정하는 기준에 적합한 재료를 말한다.,'방화구조'란 화재에 견딜 수 있는 성능을 가진 구조로서 국토교통부령으로 정하는 기준에 적합한 구조를 말한다.,4
130,경비지도사2차,2008,1,소방학,34,다음 중 위험물취급소의 종류에 해당하지 않는 것은?,text_only,,저장취급소,주유취급소,이송취급소,판매취급소,1
131,경비지도사2차,2022,1,소방학,24,다음에서 설명하고 있는 피난기구는?\n\n사용자의 몸무게에 따라 자동적으로 내려올 수 있는 기구 중 사용자가 연속적으로 사용할 수 없는 것,text_only,,간이완강기,완강기,피난사다리,승강식피난기,1
132,경비지도사2차,2014,1,소방학,33,플래시 오버(flash over)에 영향을 미치는 요인이 아닌 것은?,text_only,,건축물의 총 높이,실의 넓이,가연물의 양,개구부의 면적,1
133,경비지도사2차,2008,1,소방학,35,"다음 <보기>는 스프링클러설비의 송수구에 대한 설명이다. ( ) 안에 알맞은 것은?\n\n<보기>스프링클러설비의 송수구는 구경 ( ㄱ ) mm의 쌍구형으로 하고, 지면으로부터 높이가 ( ㄴ ) m 이상 ( ㄷ ) m 이하의 위치에 설치할 것",text_only,,ㄱ : 55 ㄴ : 0.5 ㄷ : 1.0,ㄱ : 65 ㄴ : 0.5 ㄷ : 1.0,ㄱ : 70 ㄴ : 1.0 ㄷ : 1.5,ㄱ : 80 ㄴ : 1.0 ㄷ : 1.5,2
134,경비지도사2차,2015,1,소방학,24,옥내소화전설비의 구성요소가 아닌 것은?,text_only,,가압송수장치,배관,수원,유수검지장치,4
135,경비지도사2차,2012,1,소방학,16,석고판 위에 시멘트모르타르 또는 회반죽을 바른 것으로서 그 두께의 합계가 최소 몇 cm 이상이면 건축물의 방화구조에 해당하는가?,text_only,,2.0,2.5,3.0,3.5,2
136,경비지도사2차,2022,1,소방학,31,소방기본법령상 다음에 해당하는 소방신호는?\n\n- 타종신호: 상당한 간격을 두고 1타씩 반복\n- 싸이렌신호: 1분간 1회,text_only,O,경계신호,발화신호,해제신호,훈련신호,3
137,경비지도사2차,2018,1,소방학,13,할로겐화합물소화약제 중 할론(Halon) 1301의 분자식은?,text_only,,CF$_3$Br,CCl$_4$,CF$_2$ClBr,C$_2$F$_4$Br$_2$,1
138,경비지도사2차,2010,1,소방학,2,액체가연물이 연소할 때 액체 자체가 연소하는 것이 아니라 액체표면에서 발생된 증기가 연소하는 연소형태는?,text_only,,표면연소,훈소연소,증발연소,자기연소,3
139,경비지도사2차,2016,1,소방학,6,가연물이 자연발화를 일으키기 쉬운 조건이 아닌 것은?,text_only,,표면적이 작을 것,주위온도가 높을 것,발열량이 클 것,열전도율이 작을 것,1
140,경비지도사2차,2017,1,소방학,16,자동화재탐지설비의 구성요소가 아닌 것은?,text_only,,수신기,음향장치,발신기,유도등,4
141,경비지도사2차,2011,1,소방학,27,개방형스프링클러헤드를 사용하는 스프링클러설비의 방식은?,text_only,,습식,일제살수식,준비작동식,건식,2
142,경비지도사2차,2019,1,소방학,10,아세틸렌가스를 압축하거나 가열할 때 일어날 수 있는 폭발은?,text_only,,분진폭발,분해폭발,분무폭발,중합폭발,2
143,경비지도사2차,2004,1,소방학,14,다음 중 소화하기 위한 방법으로 적당하지 못한 것은?,text_only,,가연물을 연소 하한 농도 이하로 낮춘다.,가연물을 제거한다.,가연물을 연소 상한계 이상으로 높인다.,공기의 공급을 차단한다.,3
144,경비지도사2차,2015,1,소방학,11,소화약제로 사용되는 물의 특징으로 옳은 것을 모두 고른 것은?\n\nㄱ. 물은 증발잠열이 커서 냉각효과가 크다.\nㄴ. 물은 모든 화재에 적용되는 친환경 약제이다.\nㄷ. 물은 비압축성 액체이며 펌프로 원하는 장소로 보낼 수 있다.\nㄹ. 물은 변질우려가 적고 장기보관이 쉽다.,text_only,,"ㄱ, ㄴ","ㄴ, ㄷ","ㄱ, ㄷ, ㄹ","ㄴ, ㄷ, ㄹ",3
145,경비지도사2차,2009,1,소방학,1,기계적 열에너지(mechanical heat energy)에 해당되지 않는 것은?,text_only,,마찰열(frictional heat),압축열(heat of compression),마찰스파크열(frictional spark heat),연소열(heat of combustion),4
146,경비지도사2차,2014,1,소방학,23,건축물의 피난계획에 관한 설명으로 옳지 않은 것은?,text_only,,피난설비는 이동식을 원칙으로 한다.,피난경로는 단순 명료하게 한다.,피난수단은 간단한 방법으로 조작할 수 있게 한다.,피난동선은 두 방향 이상 확보한다.,1
147,경비지도사2차,2009,1,소방학,33,소방기본법령상 국고보조의 대상에 해당되지 않는 것은?,text_only,O,소방관서용 청사의 건축,소방헬리콥터 및 소방정,의용소방대원의 인건비,소방전용통신설비 및 전산설비,3
148,경비지도사2차,2022,1,소방학,9,위험물안전관리법령에서 정하고 있는 제2류 위험물의 품명과 지정수량의 연결로 옳지 않은 것은?,text_only,O,황화린 – 100킬로그램,적린 – 100킬로그램,유황 – 500킬로그램,철분 - 500킬로그램,3
149,경비지도사2차,2023,1,소방학,8,연소의 3요소가 아닌 것은?,text_only,,가연물,산소공급원,점화원,연쇄반응,4
150,경비지도사2차,2021,1,소방학,5,숯이나 목탄처럼 연소 시 불꽃이나 발염이 없는 연소형태는?,text_only,,자기연소,증발연소,표면연소,분해연소,3
151,경비지도사2차,2018,1,소방학,2,연소에 관한 설명으로 옳지 않은 것은?,text_only,,가연물은 열전도도가 클수록 연소하기 쉽다.,발열을 수반하는 급격한 산화반응이다.,온도가 높을수록 연소속도가 증가한다.,"연소의 3요소는 가연물, 산소공급원, 점화원이다.",1
152,경비지도사2차,2020,1,소방학,1,가연성물질의 연소범위에 관한 설명으로 옳지 않은 것은?,text_only,,산소농도가 증가할수록 연소범위가 넓어진다.,불활성가스를 첨가할수록 연소범위가 좁아진다.,연소범위가 넓을수록 위험성이 증가한다.,연소범위 하한계가 낮을수록 위험성이 감소한다.,4
153,경비지도사2차,2019,1,소방학,7,굴뚝효과(Stack Effect)의 주된 영향요인이 아닌 것은?,text_only,,건축물의 내·외 온도차,건축물의 높이,건축물의 바닥면적,건축물 외벽의 기밀도,3
154,경비지도사2차,2009,1,소방학,38,위험물의 저장·운반 및 취급에 대하여 위험물안전관리법의 적용을 받는 것은?,text_only,O,선박,화물자동차,항공기,철도 및 궤도,2
155,경비지도사2차,2011,1,소방학,39,소방기본법상 관계인에 관한 정의에 해당되지 않는 자는?,text_only,O,소유자,점유자,관리자,감리자,4
156,경비지도사2차,2004,1,소방학,4,"3층 이상의 층에 설치하고 비상시 건축물의 창, 발코니 등에서 지상까지 통상의 포대를 설치하여 그 포대 속을 활강하여 피난하는 피난기구는 무엇인가?",text_only,,구조대,완강기,피난사다리,공기안전매트,1
157,경비지도사2차,2008,1,소방학,4,질소를 함유하고 있는 피혁류 등의 연소생성물로서 증기비중이 약 0.93인 맹독성 가스는?,text_only,,시안화수소,이산화황,포스겐,염화수소,1
158,경비지도사2차,2016,1,소방학,8,건물화재에서 전자파의 형태로 열에너지를 전달하는 것은?,text_only,,전도,복사,기화,대류,2
159,경비지도사2차,2011,1,소방학,6,화재 시 발생하는 연소가스 중 혈액속의 헤모글로빈과 결합하여 인체에 산소공급을 저해하는 가스는?,text_only,,염화수소,이산화질소,이산화탄소,일산화탄소,4
160,경비지도사2차,2022,1,소방학,16,액화석유가스(LPG)에 관한 내용으로 옳지 않은 것은?,text_only,,"공기 중에서 쉽게 연소, 폭발한다.",기화 시 공기보다 가벼워 누출되면 천장에 체류한다.,"순수한 LPG는 색깔이 없고, 냄새도 없다.",액화 시 체적이 축소되므로 보관 및 수송이 용이하다.,2
161,경비지도사2차,2022,1,소방학,10,스테판 - 볼츠만의 법칙과 가장 관련이 있는 열전달 방법은?,text_only,,전도,복사,대류,발화,2
162,경비지도사2차,2020,1,소방학,38,액화석유가스(LPG)에 관한 설명으로 옳지 않은 것은?,text_only,,일반적으로 무색이다.,주성분은 메탄(CH$_4$)이다.,기체상태에서는 공기보다 무겁다.,완전연소 시 CO$_2$와 H$_2$O가 발생한다.,2
163,경비지도사2차,2016,1,소방학,9,액화가스탱크의 외부에서 열이 가해져 탱크내의 액체가 비등하면서 내부의 압력이 증가하여 용기가 파열되는 폭발 현상은?,text_only,,롤오버(roll over),백드래프트(back draft),블래비(BLEVE),제트화이어(jet fire),3
164,경비지도사2차,2021,1,소방학,29,건축물의 피난·방화구조 등의 기준에 관한 규칙상 피난안전구역의 구조 및 설비에 관한 설명으로 옳지 않은 것은?,text_only,,피난안전구역의 내부마감재료는 불연재료로 설치할 것,건축물의 내부에서 피난안전구역으로 통하는 계단은 특별피난계단의 구조로 설치할 것,비상용 승강기는 피난안전구역을 통과하는 구조로 설치할 것,피난안전구역의 높이는 2.1미터 이상일 것,3
165,경비지도사2차,2008,1,소방학,9,내화구조에 대한 설명으로 옳은 것은?,text_only,,연기의 확산을 막을 수 있는 구조,건물의 붕괴를 막을 수 있는 구조,화재에 견딜 수 있는 성능을 가진 구조,화염의 확산을 막을 수 있는 성능을 가진 구조,3
166,경비지도사2차,2008,1,소방학,5,가연물의 종류에 따른 화재의 분류 및 표시색상이 바르게 연결된 것은? (순서대로 분류 - 표시색상),text_only,,일반화재(A급) - 황색,전기화재(B급) - 황색,전기화재(C급) - 청색,금속화재(D급) - 청색,3
167,경비지도사2차,2021,1,소방학,8,열의 이동현상이 아닌 것은?,text_only,,잠열,대류,복사,전도,1
168,경비지도사2차,2008,1,소방학,22,가스의 물리·화학적 특성에 대한 설명으로 틀린 것은?,text_only,,아르곤가스(Ar)는 가연성이다.,액화천연가스(LNG)는 상온에서 공기보다 가볍다.,액화석유가스(LPG)는 상온에서 공기보다 무겁다.,염소가스(Cl$_2$)는 상온에서 증기비중이 약 2.45이며 맹독성이다.,1
169,경비지도사2차,2004,1,소방학,17,소방기본법의 목적이 아닌 것은?,text_only,O,화재를 예방· 경계하거나 진압하는 수단,"화재, 재난· 재해 그 밖의 위급한 상황에서 구조· 구급활동의 수단",국민의 생명· 신체 및 재산을 보호하는 직접적 목적,공공의 이익을 위한 안전확보 목적,4
170,경비지도사2차,2010,1,소방학,24,펌프의 성능시험을 목적으로 펌프토출측의 모든 개폐밸브를 닫은 상태(토출량 없음)에서 펌프를 운전하는 것을 무엇이라 하는가?,text_only,,기동운전,체절운전,정격부하운전,서징운전,2
171,경비지도사2차,2014,1,소방학,20,"소화약제에 의한 2 차 오염피해가 적어 박물관, 정밀기기실, 도서관과 같은 장소에 적합한 소화약제는?",text_only,,할로겐화합물 청정소화약제,분말소화약제,포소화약제,강화액 소화약제,1
172,경비지도사2차,2016,1,소방학,2,위험물안전관리법령상 제6류 위험물의 품명에 해당하는 것은?,text_only,O,등유,철분,질산,칼륨,3
173,경비지도사2차,2008,1,소방학,30,소방기본법상 소방자동차의 출동 등에 대한 설명으로 틀린 것은?,text_only,O,소방자동차에는 구조·구급차를 포함한다.,소방자동차는 훈련을 위하여 필요한 때에는 사이렌을 사용할 수 있다.,소방자동차의 우선 통행에 관하여는 도로교통법을 적용하지 아니한다.,모든 차와 사람은 화재진압을 위하여 출동하는 소방자동차를 방해하여서는 아니된다.,3
174,경비지도사2차,2013,1,소방학,3,스테판-볼츠만 법칙의 복사에너지에 관한 설명으로 옳은 것은?,text_only,,절대온도의 3제곱에 반비례한다.,절대온도의 3제곱에 비례한다.,절대온도의 4제곱에 반비례한다.,절대온도의 4제곱에 비례한다.,4
175,경비지도사2차,2011,1,소방학,32,통로유도등의 종류가 아닌 것은?,text_only,,거실통로유도등,객석통로유도등,계단통로유도등,복도통로유도등,2
176,경비지도사2차,2021,1,소방학,15,밀폐된 공간의 화재 현장에서 진화를 위하여 출입문 등을 개방할 때 신선한 공기의 유입으로 순간적으로 폭발 연소함으로써 화재가 실외로 분출되는 현상은?,text_only,,보일오버(Boil over),슬롭오버(Slop over),플래시오버(Flash over),백드래프트(Back draft),4
177,경비지도사2차,2020,1,소방학,31,건축물 피난계획의 기본원칙이 아닌 것은?,text_only,,2개 이상의 방향으로 피난 할 수 있는 피난로를 확보해야 한다.,안내 표지판 등은 그림이나 색보다는 상세한 문자로 해야 한다.,피난경로는 간단명료하게 해야 한다.,피난설비는 가능한 고정설비로 해야 한다.,2
178,경비지도사2차,2009,1,소방학,35,피난기구의 종류가 아닌 것은?,text_only,,"구조대, 피난사다리","구조대, 공기안전매트","유압식 절단기, 피난구유도등","피난교, 피난밧줄",3
179,경비지도사2차,2023,1,소방학,4,연소 과정에서 발생하는 연기가 인체에 미치는 영향이 아닌 것은?,text_only,,생리적 영향,시각적 영향,촉각적 영향,심리적 영향,3
180,경비지도사2차,2021,1,소방학,23,건축물 피난시설계획의 일반원칙으로 옳은 것은?,text_only,,피난동선은 1개 방향으로만 한다.,피난시설은 이동식 시설을 원칙으로 한다.,피난구는 관리상의 이유로 자물쇠를 채워둔다.,피난경로는 간단명료하게 한다.,4
181,경비지도사2차,2011,1,소방학,10,A·B·C급 화재에 소화적응성이 있는 분말소화약제에 관한 설명으로 옳지 않은 것은?,text_only,,제3종 분말을 사용한다.,분말의 색은 담홍색이다.,주성분은 제1인산암모늄이다.,열분해 시 발생된 이산화탄소에 의한 질식소화효과가 있다.,4
182,경비지도사2차,2022,1,소방학,40,소화기의 적응 화재별 표시로 옳지 않은 것은?,text_only,,유류화재는 'O'로 표시한다.,전기화재는 'C'로 표시한다.,일반화재는 'A'로 표시한다.,주방화재는 'K'로 표시한다.,1
183,경비지도사2차,2011,1,소방학,38,위험물 제조소등이 아닌 장소에서 관할소방서장의 승인을 받아 지정수량 이상의 위험물을 임시로 저장 또는 취급할 수 있는 최대 기간은?,text_only,,30일,60일,90일,120일,3
184,경비지도사2차,2018,1,소방학,26,액화천연가스(LNG)의 설명으로 옳지 않은 것은?,text_only,,주성분은 메탄(CH$_4$)이다.,완전 연소하면 CO$_2$와 H$_2$O가 생성된다.,도시가스 연료로 주로 사용한다.,상온에서 가스의 비중은 공기보다 크다.,4
185,경비지도사2차,2010,1,소방학,10,화재 시 연쇄반응을 억제시켜 소화하는 방법은?,text_only,,제거소화법,질식소화법,부촉매소화법,냉각소화법,3
186,경비지도사2차,2019,1,소방학,27,정전기발생 방지대책으로 옳은 것은?,text_only,,접지 본딩을 한다.,물체 간에 마찰과 충격을 많이 준다.,상대습도를 50 % 이하로 낮게 한다.,대전방지를 위해 비전도성물질을 사용한다.,1
187,경비지도사2차,2020,1,소방학,14,요리용 및 지방질 기름 화재 시에 이들 물질과 결합하여 비누화반응을 일으키는 소화약제는?,text_only,,제1종 분말소화약제,이산화탄소소화약제,제3종 분말소화약제,할론소화약제,1
188,경비지도사2차,2023,1,소방학,9,위험물안전관리법령상 제3류 위험물의 종류가 아닌 것은?,text_only,O,칼륨,나트륨,염소산염류,알킬알루미늄,3
189,경비지도사2차,2004,1,소방학,12,가연성가스 중 공기에서 폭발위험성이 가장 큰 것은?,text_only,,암모니아,아세틸렌,벤젠,이황화탄소,2
190,경비지도사2차,2004,1,소방학,5,다음 중 소방대에 속하지 않는 조직체는?,text_only,,의무소방원,방화관리종사원,의용소방대원,소방공무원,2
191,경비지도사2차,2019,1,소방학,1,위험물안전관리법령상 위험물의 유별 성질에 관한 설명으로 옳은 것은?,text_only,O,제1류는 산화성 액체이다.,제2류는 가연성 액체이다.,제4류는 자연발화성 물질이다.,제5류는 자기반응성 물질이다.,4
192,경비지도사2차,2021,1,소방학,26,건축물의 피난·방화구조 등의 기준에 관한 규칙상 내화구조 벽의 기준으로 옳지 않은 것은?,text_only,,철근콘크리트조로서 두께가 10센티미터 이상인 것,벽돌조로서 두께가 10센티미터 이상인 것,철골철근콘크리트조로서 두께가 10센티미터 이상인 것,경량기포 콘크리트블록조로서 두께가 10센티미터 이상인 것,2
193,경비지도사2차,2022,1,소방학,8,물소화약제에 관한 내용으로 옳지 않은 것은?,text_only,,구하기 쉽고 경제적이다.,변질의 우려가 적고 장기간 보관이 가능하다.,냉각효과가 우수하다.,"칼륨, 나트륨과 같은 가연성 금속의 화재에 사용한다.",4
194,경비지도사2차,2015,1,소방학,21,LNG 및 LPG에 관한 설명으로 옳은 것은?,text_only,,LPG용 가스 탐지(검지)부는 천장 쪽에 설치한다.,LNG가 LPG보다 액화하기 쉽다.,LPG의 주성분은 프로판(C$_3$H$_8$)이다.,LNG의 주성분은 에탄(C$_2$H$_6$)이다.,3
195,경비지도사2차,2013,1,소방학,34,열감지기에 해당되지 않는 것은?,text_only,,차동식감지기,정온식감지기,보상식감지기,이온화식감지기,4
196,경비지도사2차,2012,1,소방학,14,액화천연가스(LNG)의 특성에 관한 설명으로 옳지 않은 것은?,text_only,,액화석유가스(LPG) 보다 위험도가 크다.,주성분인 메탄은 공기보다 가볍다.,액화 시 부피가 약 1/600로 감소된다.,액화석유가스(LPG) 보다 증기 비중이 작다.,1
197,경비지도사2차,2017,1,소방학,5,"건축법령상 소방안전에 관련된 용어의 설명으로 옳지 않은 것은? (단, 구조 및 재료는 국토교통부령으로 정하는 기준에 적합한 구조 및 재료이다.)",text_only,O,내화구조: 화염의 확산을 막을 수 있는 성능을 가진 구조,난연재료: 불에 잘 타지 아니하는 성능을 가진 재료,불연재료: 불에 타지 아니하는 성질을 가진 재료,준불연재료: 불연재료에 준하는 성질을 가진 재료,1
198,경비지도사2차,2017,1,소방학,14,옥내소화전함 내부의 구성요소가 아닌 것은?,text_only,,호스,관창,방수구,송수구,4
199,경비지도사2차,2016,1,소방학,10,위험물의 저장 및 취급방법에 관한 일반적인 설명으로 옳지 않은 것은?,text_only,O,"제1류 위험물은 가열, 충격, 마찰을 피하여야 한다.",제2류 위험물은 화기와의 접촉을 피하여야 한다.,제3류 위험물은 자기반응성물질이므로 물속에 저장한다.,제4류 위험물은 화기를 피하고 통풍이 잘되는 곳에 저장한다.,3
200,경비지도사2차,2015,1,소방학,29,자동화재탐지설비의 구성요소가 아닌 것은?,text_only,,유도등,수신기,음향장치,중계기,1
201,경비지도사2차,2013,1,소방학,31,객석 내의 통로가 경사로로 되어 있는 관람장에서 객석통로 직선부분의 길이가 37m일 경우 설치해야 하는 객석유도등의 최소 개수는?,text_only,,6개,7개,9개,10개,3
202,경비지도사2차,2009,1,소방학,7,Halon 1301 소화약제에 포함되어 있지 않은 물질은?,text_only,,탄소,염소,불소,브롬,2
203,경비지도사2차,2011,1,소방학,37,소방기본법상 소방용수시설 설치의 기준은 무엇으로 정하는가?,text_only,O,특별시·광역시 및 도의 조례,소방방재청 고시,행정안전부령,대통령령,3
204,경비지도사2차,2023,1,소방학,21,건축법령상 주요구조부에 해당하지 않는 것은?,text_only,O,기둥,옥외 계단,보,주계단,2
205,경비지도사2차,2009,1,소방학,26,"비상경보설비의 지구음향장치는 소방대상물의 층마다 설치하되, 당해 소방대상물의 각 부분으로부터 하나의 음향장치까지의 수평거리가 몇 m이하가 되도록 하여야 하는가?",text_only,,25,60,75,100,1
206,경비지도사2차,2010,1,소방학,40,"제조소등의 관계인은 위험물안전관리자를 해임한 경우, 해임일로부터 몇 일 이내에 위험물안전관리자를 재선임하여야 하는가?",text_only,,30일,40일,50일,60일,1
207,경비지도사2차,2023,1,소방학,15,물을 필요로 하는 소화약제가 아닌 것은?,text_only,,포 소화약제,강화액 소화약제,산알카리 소화약제,분말 소화약제,4
208,경비지도사2차,2021,1,소방학,25,액화석유가스(LPG)에 관한 설명으로 옳지 않은 것은?,text_only,,완전연소 시 CO$_2$와 H$_2$O가 발생한다.,"순수한 것은 색깔이 없고, 냄새도 없다.",액화 시 체적이 축소하므로 보관수송이 용이하다.,가스누설감지기는 천장에 설치하는 것을 원칙으로 한다.,4
209,경비지도사2차,2008,1,소방학,24,일반화재 시 발생하는 이산화탄소의 위험성에 대한 설명으로 옳은 것은?,text_only,,독성이 강하여 소량을 흡입하여도 치명적이다.,"역한 냄새가 나며 눈, 코, 인후 및 폐에 자극성이 있다.",혈액 속 헤모글로빈과 결합하여 인체 내의 산소결핍을 유발한다.,다량 발생될 경우 공기 중의 산소부족을 초래하여 질식 사고를 유발할 수 있다.,4
210,경비지도사2차,2023,1,소방학,23,화재의 예방 및 안전관리에 관한 법령상 소방안전관리대상물의 관계인이 피난유도 안내정보를 제공하는 방법으로 옳지 않은 것은?,text_only,O,연 1회 피난안내 교육을 실시하는 방법,분기별 1회 이상 피난안내 방송을 실시하는 방법,피난안내도를 층마다 보기 쉬운 위치에 게시하는 방법,"엘리베이터, 출입구 등 시청이 용이한 장소에 피난안내 영상을 제공하는 방법",1
211,경비지도사2차,2009,1,소방학,14,액화석유가스(LPG)에 관한 설명으로 옳지 않은 것은?,text_only,,주로 프로판이나 부탄으로 구성된다.,연소 시 발열량이 액화천연가스(LNG)보다 약 2배 정도 크다.,기체상태에서는 공기보다 가볍다.,사고로 누출되면 주위의 열을 흡수하여 급격히 기화한다.,3
212,경비지도사2차,2022,1,소방학,26,피난구유도등의 표시면 색상으로 옳은 것은?,text_only,,백색바탕에 흑색문자,흑색바탕에 백색문자,녹색바탕에 백색문자,백색바탕에 녹색문자,3
213,경비지도사2차,2014,1,소방학,24,특별피난계단의 구조에 관한 설명으로 옳지 않은 것은?,text_only,,계단은 내화구조로 한다.,출입구의 유효너비는 0.7 m이상으로 한다.,계단실에는 예비전원에 의한 조명설비를 한다.,계단은 피난층 또는 지상까지 직접 연결되도록 한다.,2
214,경비지도사2차,2016,1,소방학,3,분말소화약제에 관한 내용으로 옳지 않은 것은?,text_only,,질소를 가압원으로 사용할 수 있다.,오래된 분말은 수분을 흡수하여 굳을 수 있다.,제1종 분말소화약제는 전기화재(C급화재)에 적응성이 있다.,제2종 분말소화약제는 일반화재(A급화재)에 적응성이 있다.,4
215,경비지도사2차,2014,1,소방학,36,화재 시 발생되는 연기의 일반적인 수직이동속도 범위는?,text_only,,0.5∼1 m/sec,2∼5 m/sec,7∼10 m/sec,11∼13 m/sec,2
216,경비지도사2차,2010,1,소방학,6,메탄(CH$_4$)에 관한 설명으로 옳지 않은 것은?,text_only,,상온에서 공기보다 가볍다.,LPG의 주성분이다.,완전연소 시 이산화탄소와 물이 생성된다.,물에 잘 녹지 않는다.,2
217,경비지도사2차,2004,1,소방학,37,강화액 소화기에 사용되는 소화약제는 주성분이 물이고 주제와 첨가제로 구성한다. 주제로 사용되는 품명은?,text_only,,탄산수소나트륨,탄산수소칼륨,탄산칼륨,인산암모늄,3
218,경비지도사2차,2010,1,소방학,37,소방자동차의 우선통행 등 및 소방대의 긴급통행에 관한 내용으로 옳지 않은 것은?,text_only,,"소방자동차가 구조, 구급훈련을 위하여 필요한 때에는 사이렌을 사용할 수 있다.",소방자동차가 화재진압을 위하여 출동할 때에는 모든 차와 사람은 방해하면 안된다.,소방자동차의 우선통행에 관하여는 도로교통법이 정하는 기준을 따르지 않아도 된다.,"소방대는 화재현장에 신속한 출동을 위하여 긴급한 때에는 일반적인 통행에 쓰이지 아니하는 도로, 빈터로 통행할 수 있다.",3
219,경비지도사2차,2018,1,소방학,14,분말소화약제 중 일반화재(A급화재)에 적응성이 있는 것은?,text_only,,제1종,제2종,제3종,제4종,3
220,경비지도사2차,2010,1,소방학,5,위험물의 유별과 성질에 관한 설명으로 옳지 않은 것은?,text_only,,제3류 위험물은 자연발화성 물질 및 금수성 물질이다.,제4류 위험물은 인화성 액체이다.,제5류 위험물은 자기반응성 물질이다.,제6류 위험물은 산화성 고체이다.,4
221,경비지도사2차,2022,1,소방학,4,위험물안전관리법령상 제1류 위험물에 관한 저장 및 취급방법으로 옳지 않은 것은?,text_only,O,"가열, 충격, 마찰 등을 피해야 한다.",알칼리금속 과산화물은 물속에 넣어 보관한다.,"용기의 파손, 전도를 방지해야 한다.",통풍이 잘되는 곳에 저장한다.,2
222,경비지도사2차,2019,1,소방학,6,다음 중 메탄(CH$_4$)과 산소의 완전연소에서 최종 생성되는 물질의 종류를 모두 고른 것은?\n\nㄱ. H$_2$O     ㄴ. CO     ㄷ. O$_2$\nㄹ. CO$_2$     ㅁ. H$_2$,text_only,,ㄴ,"ㄱ, ㄹ","ㄷ, ㄹ, ㅁ","ㄱ, ㄴ, ㄷ, ㅁ",2
