ID,Test Name,Year,Session,Subject,Number,Question,image,law,Option 1,Option 2,Option 3,Option 4,Answer,모델명,총문제수,정답수,추출실패,정확도(%),총소요시간(초),문제당평균시간(초),입력토큰,출력토큰,총토큰,예측답,정답여부,모델응답,question_duration,question_emissions_g,question_emissions_rate,question_energy_wh,question_energy_consumed,question_cpu_energy_wh,question_cpu_energy,question_gpu_energy_wh,question_gpu_energy,question_ram_energy_wh,question_ram_energy,question_cpu_emissions_g,question_gpu_emissions_g,question_ram_emissions_g,total_emissions_g,total_emissions,total_emissions_rate,total_energy_wh,total_energy_consumed,total_cpu_energy_wh,total_cpu_energy,total_gpu_energy_wh,total_gpu_energy,total_ram_energy_wh,total_ram_energy,total_cpu_emissions_g,total_gpu_emissions_g,total_ram_emissions_g,cpu_power,gpu_power,ram_power,carbon_intensity,country_name,country_iso_code,region,cloud_provider,cloud_region,timestamp,duration,tracking_mode,on_cloud,pue,cpu_count,cpu_model,gpu_count,gpu_model,ram_total_size,python_version,os,codecarbon_version,문제번호,프롬프트
166,인간공학기사,2015,1,인간공학개론,17,다음 중 정보 이론(information theory)에 관한 설명으로 옳은 것은?,text_only,,정보를 정량적으로 측정할 수 있다.,정보의 기본 단위는 바이트(byte)이다.,확실한 사건의 출현에는 많은 정보가 담겨있다.,정보란 불확실성의 증가(addition of uncertainty)라 정의한다.,1,qwen2.5-32b-instruct,300,212,0,70.67,366.25,1.57,147,10,157,1,True,"1

정보 이론은 정보를 수",1.5691,0.027225,4.1e-08,0.0591,5.91e-05,0.0185,1.85e-05,0.024,2.4e-05,0.0166,1.66e-05,0.009362,0.012116,0.008366,6.35215672414858,0.0035252734920965,9.62517149440738e-06,13.78308686222984,0.01378308686222984,4.3236571667325,0.0043236571667325,5.5955725100000375,0.005595572510000038,3.8638571854973,0.0038638571854973,2.184311600633259,2.826883232052019,1.9520206501132358,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-20T16:38:49,366.2556552000024,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,166,"문제: 다음 중 정보 이론(information theory)에 관한 설명으로 옳은 것은?

선택지:
1. 정보를 정량적으로 측정할 수 있다.
2. 정보의 기본 단위는 바이트(byte)이다.
3. 확실한 사건의 출현에는 많은 정보가 담겨있다.
4. 정보란 불확실성의 증가(addition of uncertainty)라 정의한다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
167,인간공학기사,2013,3,작업생리학,24,다음 중 휴식을 취하고 있을 때 혈액이 가장 적게 분포하는 신체부위는?,text_only,,근육,소화기관,뇌,심장근육,4,qwen2.5-32b-instruct,300,212,0,70.67,366.25,0.74,110,2,112,1,False,1,0.7396,0.012832,1.9e-08,0.0278,2.78e-05,0.0087,8.7e-06,0.0113,1.13e-05,0.0078,7.8e-06,0.004413,0.005711,0.003943,6.35215672414858,0.0035252734920965,9.62517149440738e-06,13.78308686222984,0.01378308686222984,4.3236571667325,0.0043236571667325,5.5955725100000375,0.005595572510000038,3.8638571854973,0.0038638571854973,2.184311600633259,2.826883232052019,1.9520206501132358,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-20T16:38:49,366.2556552000024,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,167,"문제: 다음 중 휴식을 취하고 있을 때 혈액이 가장 적게 분포하는 신체부위는?

선택지:
1. 근육
2. 소화기관
3. 뇌
4. 심장근육

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
168,인간공학기사,2020,"1,2",작업생리학,28,인체의 척추 구조에서 경추는 몇 개로 구성되어 있는가?,text_only,,5개,7개,9개,12개,2,qwen2.5-32b-instruct,300,212,0,70.67,366.25,0.76,103,2,105,2,True,2,0.7633,0.013244,2e-08,0.0287,2.87e-05,0.009,9e-06,0.0117,1.17e-05,0.0081,8.1e-06,0.004554,0.005894,0.00407,6.35215672414858,0.0035252734920965,9.62517149440738e-06,13.78308686222984,0.01378308686222984,4.3236571667325,0.0043236571667325,5.5955725100000375,0.005595572510000038,3.8638571854973,0.0038638571854973,2.184311600633259,2.826883232052019,1.9520206501132358,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-20T16:38:49,366.2556552000024,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,168,"문제: 인체의 척추 구조에서 경추는 몇 개로 구성되어 있는가?

선택지:
1. 5개
2. 7개
3. 9개
4. 12개

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
169,인간공학기사,2007,3,산업심리학 및 관계법규,43,연평균 200명이 근무하는 어느공장에서 1년에 8명의 재해자가 발생하였다. 이 공장의 연천인율은 얼마인가?,text_only,,1.6,3.2,20,40,4,qwen2.5-32b-instruct,300,212,0,70.67,366.25,0.79,127,2,129,1,False,1,0.7923,0.013747,2.1e-08,0.0298,2.98e-05,0.0094,9.4e-06,0.0121,1.21e-05,0.0084,8.4e-06,0.004727,0.006118,0.004225,6.35215672414858,0.0035252734920965,9.62517149440738e-06,13.78308686222984,0.01378308686222984,4.3236571667325,0.0043236571667325,5.5955725100000375,0.005595572510000038,3.8638571854973,0.0038638571854973,2.184311600633259,2.826883232052019,1.9520206501132358,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-20T16:38:49,366.2556552000024,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,169,"문제: 연평균 200명이 근무하는 어느공장에서 1년에 8명의 재해자가 발생하였다. 이 공장의 연천인율은 얼마인가?

선택지:
1. 1.6
2. 3.2
3. 20
4. 40

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
170,인간공학기사,2014,3,인간공학개론,2,신호 검출이론에 의하면 시그널(Signal)에 대한 인간의 판정 결과는 4가지로 구분되는데 이 중 시그널을 노이즈(Noise)로 판단한 결과를 지칭하는 용어는 무엇인가?,text_only,,누락(miss),긍정(hit),허위(false Alarm),부정(correct rejection),1,qwen2.5-32b-instruct,300,212,0,70.67,366.25,0.82,147,2,149,3,False,3,0.8239,0.014295,2.2e-08,0.031,3.1e-05,0.0097,9.7e-06,0.0126,1.26e-05,0.0087,8.7e-06,0.004916,0.006362,0.004393,6.35215672414858,0.0035252734920965,9.62517149440738e-06,13.78308686222984,0.01378308686222984,4.3236571667325,0.0043236571667325,5.5955725100000375,0.005595572510000038,3.8638571854973,0.0038638571854973,2.184311600633259,2.826883232052019,1.9520206501132358,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-20T16:38:49,366.2556552000024,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,170,"문제: 신호 검출이론에 의하면 시그널(Signal)에 대한 인간의 판정 결과는 4가지로 구분되는데 이 중 시그널을 노이즈(Noise)로 판단한 결과를 지칭하는 용어는 무엇인가?

선택지:
1. 누락(miss)
2. 긍정(hit)
3. 허위(false Alarm)
4. 부정(correct rejection)

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
171,인간공학기사,2007,3,산업심리학 및 관계법규,52,샌더스와 쇼우는 사고인과관계에 기여하는 요인들을 몇 가지로 분류하였다. 그 요인들 중 3차적이고 직접적인 요인에 해당하는 것은?,text_only,,조직의 관리,도구의 설계,작업 그 자체,작업자 및 동료 작업자,4,qwen2.5-32b-instruct,300,212,0,70.67,366.25,0.81,137,2,139,3,False,3,0.8105,0.014063,2.1e-08,0.0305,3.05e-05,0.0096,9.6e-06,0.0124,1.24e-05,0.0086,8.6e-06,0.004836,0.006258,0.004321,6.35215672414858,0.0035252734920965,9.62517149440738e-06,13.78308686222984,0.01378308686222984,4.3236571667325,0.0043236571667325,5.5955725100000375,0.005595572510000038,3.8638571854973,0.0038638571854973,2.184311600633259,2.826883232052019,1.9520206501132358,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-20T16:38:49,366.2556552000024,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,171,"문제: 샌더스와 쇼우는 사고인과관계에 기여하는 요인들을 몇 가지로 분류하였다. 그 요인들 중 3차적이고 직접적인 요인에 해당하는 것은?

선택지:
1. 조직의 관리
2. 도구의 설계
3. 작업 그 자체
4. 작업자 및 동료 작업자

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
172,인간공학기사,2021,1,인간공학개론,12,인간의 기억 체계에 대한 설명으로 옳지 않은 것은?,text_only,,단위시간당 영구 보관할 수 있는 정보량은 7bit/sec이다.,감각 저장(sensory storage)에서는 정보의 코드화가 이루어지지 않는다.,장기 기억(long-term memory)내의 정보는 의미적으로 코드화된 정보이다.,작업 기억(working memory)은 현재 또는 최근의 정보를 잠시 동안 기억하기 위한 저장소의 역할을 한다.,1,qwen2.5-32b-instruct,300,212,0,70.67,366.25,1.95,168,9,177,1,True,"1

이 설명은 옳지 않습니다",1.9471,0.033783,5.1e-08,0.0733,7.33e-05,0.023,2.3e-05,0.0298,2.98e-05,0.0205,2.05e-05,0.011617,0.015035,0.010382,6.35215672414858,0.0035252734920965,9.62517149440738e-06,13.78308686222984,0.01378308686222984,4.3236571667325,0.0043236571667325,5.5955725100000375,0.005595572510000038,3.8638571854973,0.0038638571854973,2.184311600633259,2.826883232052019,1.9520206501132358,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-20T16:38:49,366.2556552000024,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,172,"문제: 인간의 기억 체계에 대한 설명으로 옳지 않은 것은?

선택지:
1. 단위시간당 영구 보관할 수 있는 정보량은 7bit/sec이다.
2. 감각 저장(sensory storage)에서는 정보의 코드화가 이루어지지 않는다.
3. 장기 기억(long-term memory)내의 정보는 의미적으로 코드화된 정보이다.
4. 작업 기억(working memory)은 현재 또는 최근의 정보를 잠시 동안 기억하기 위한 저장소의 역할을 한다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
173,인간공학기사,2016,3,근골격계질환 예방을 위한 작업관리,70,근골격계 부담작업 유해요인 조사에 관한 설명으로 틀린 것은?,text_only,,사업장내 근골격계 부담작업에 대하여 전수조사를 원칙으로 한다.,사업주는 유해요인 조사에 근로자 대표 또는 해당 작업 근로자를 참여시켜야 한다.,신규 입사자가 근골격계 부담작업에 배치되는 경우 즉시 유해요인 조사를 실시해야 한다.,신설되는 사업장의 경우 신설일로부터 1년 이내에 최초의 유해요인 조사를 실시해야 한다.,3,qwen2.5-32b-instruct,300,212,0,70.67,366.25,1.99,204,10,214,3,True,"3

근골격계 부담작",1.9873,0.034481,5.2e-08,0.0748,7.48e-05,0.0235,2.35e-05,0.0304,3.04e-05,0.021,2.1e-05,0.011857,0.015345,0.010596,6.35215672414858,0.0035252734920965,9.62517149440738e-06,13.78308686222984,0.01378308686222984,4.3236571667325,0.0043236571667325,5.5955725100000375,0.005595572510000038,3.8638571854973,0.0038638571854973,2.184311600633259,2.826883232052019,1.9520206501132358,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-20T16:38:49,366.2556552000024,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,173,"문제: 근골격계 부담작업 유해요인 조사에 관한 설명으로 틀린 것은?

선택지:
1. 사업장내 근골격계 부담작업에 대하여 전수조사를 원칙으로 한다.
2. 사업주는 유해요인 조사에 근로자 대표 또는 해당 작업 근로자를 참여시켜야 한다.
3. 신규 입사자가 근골격계 부담작업에 배치되는 경우 즉시 유해요인 조사를 실시해야 한다.
4. 신설되는 사업장의 경우 신설일로부터 1년 이내에 최초의 유해요인 조사를 실시해야 한다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
174,인간공학기사,2022,1,인간공학개론,15,시각적 부호의 3가지 유형과 거리가 먼 것은?,text_only,,임의적 부호,묘사적 부호,사실적 부호,추상적 부호,3,qwen2.5-32b-instruct,300,212,0,70.67,366.25,0.74,109,2,111,3,True,3,0.7415,0.012865,1.9e-08,0.0279,2.79e-05,0.0088,8.8e-06,0.0113,1.13e-05,0.0078,7.8e-06,0.004424,0.005725,0.003954,6.35215672414858,0.0035252734920965,9.62517149440738e-06,13.78308686222984,0.01378308686222984,4.3236571667325,0.0043236571667325,5.5955725100000375,0.005595572510000038,3.8638571854973,0.0038638571854973,2.184311600633259,2.826883232052019,1.9520206501132358,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-20T16:38:49,366.2556552000024,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,174,"문제: 시각적 부호의 3가지 유형과 거리가 먼 것은?

선택지:
1. 임의적 부호
2. 묘사적 부호
3. 사실적 부호
4. 추상적 부호

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
175,인간공학기사,2017,1,작업생리학,31,작업환경측정결과 청력보존프로그램을 수립하여 시행하여야 하는 기준이 되는 소음수준은?,text_only,,80dB 초과,85dB 초과,90dB 초과,95dB 초과,3,qwen2.5-32b-instruct,300,212,0,70.67,366.25,0.79,123,2,125,2,False,2,0.7919,0.01374,2.1e-08,0.0298,2.98e-05,0.0094,9.4e-06,0.0121,1.21e-05,0.0084,8.4e-06,0.004725,0.006115,0.004222,6.35215672414858,0.0035252734920965,9.62517149440738e-06,13.78308686222984,0.01378308686222984,4.3236571667325,0.0043236571667325,5.5955725100000375,0.005595572510000038,3.8638571854973,0.0038638571854973,2.184311600633259,2.826883232052019,1.9520206501132358,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-20T16:38:49,366.2556552000024,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,175,"문제: 작업환경측정결과 청력보존프로그램을 수립하여 시행하여야 하는 기준이 되는 소음수준은?

선택지:
1. 80dB 초과
2. 85dB 초과
3. 90dB 초과
4. 95dB 초과

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
176,인간공학기사,2013,1,산업심리학 및 관계법규,55,"다음 중 직무만족과 직무불만족은 서로 다른 독립된 차원이며, 직무만족을 높이기 위해서는 동기 요인을 강화해야 한다고 설명하는 이론은?",text_only,,Alderfer 의 ERG이론,"McGregor의 X, Y 이론",Herzberg의 2요인 이론,Maslow 의 욕구위계 이론,3,qwen2.5-32b-instruct,300,212,0,70.67,366.25,0.83,154,2,156,3,True,3,0.8321,0.014438,2.2e-08,0.0313,3.13e-05,0.0098,9.8e-06,0.0127,1.27e-05,0.0088,8.8e-06,0.004965,0.006425,0.004437,6.35215672414858,0.0035252734920965,9.62517149440738e-06,13.78308686222984,0.01378308686222984,4.3236571667325,0.0043236571667325,5.5955725100000375,0.005595572510000038,3.8638571854973,0.0038638571854973,2.184311600633259,2.826883232052019,1.9520206501132358,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-20T16:38:49,366.2556552000024,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,176,"문제: 다음 중 직무만족과 직무불만족은 서로 다른 독립된 차원이며, 직무만족을 높이기 위해서는 동기 요인을 강화해야 한다고 설명하는 이론은?

선택지:
1. Alderfer 의 ERG이론
2. McGregor의 X, Y 이론
3. Herzberg의 2요인 이론
4. Maslow 의 욕구위계 이론

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
177,인간공학기사,2015,1,인간공학개론,17,다음 중 정보 이론(information theory)에 관한 설명으로 옳은 것은?,text_only,,정보를 정량적으로 측정할 수 있다.,정보의 기본 단위는 바이트(byte)이다.,확실한 사건의 출현에는 많은 정보가 담겨있다.,정보란 불확실성의 증가(addition of uncertainty)라 정의한다.,2,qwen2.5-32b-instruct,300,212,0,70.67,366.25,1.55,147,10,157,1,False,"1

정보 이론은 정보를 수",1.55,0.026894,4.1e-08,0.0584,5.84e-05,0.0183,1.83e-05,0.0237,2.37e-05,0.0164,1.64e-05,0.009248,0.011968,0.008264,6.35215672414858,0.0035252734920965,9.62517149440738e-06,13.78308686222984,0.01378308686222984,4.3236571667325,0.0043236571667325,5.5955725100000375,0.005595572510000038,3.8638571854973,0.0038638571854973,2.184311600633259,2.826883232052019,1.9520206501132358,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-20T16:38:49,366.2556552000024,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,177,"문제: 다음 중 정보 이론(information theory)에 관한 설명으로 옳은 것은?

선택지:
1. 정보를 정량적으로 측정할 수 있다.
2. 정보의 기본 단위는 바이트(byte)이다.
3. 확실한 사건의 출현에는 많은 정보가 담겨있다.
4. 정보란 불확실성의 증가(addition of uncertainty)라 정의한다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
178,인간공학기사,2019,1,근골격계질환 예방을 위한 작업관리,69,근골격계 질환의 요인에 있어 작업 관련 요인에 해당하는 것은?,text_only,,매장 경력,작업 만족도,휴식시간 부족,작업의 자율적 조절,3,qwen2.5-32b-instruct,300,212,0,70.67,366.25,0.71,112,2,114,3,True,3,0.7134,0.012379,1.9e-08,0.0269,2.69e-05,0.0084,8.4e-06,0.0109,1.09e-05,0.0075,7.5e-06,0.004257,0.005509,0.003804,6.35215672414858,0.0035252734920965,9.62517149440738e-06,13.78308686222984,0.01378308686222984,4.3236571667325,0.0043236571667325,5.5955725100000375,0.005595572510000038,3.8638571854973,0.0038638571854973,2.184311600633259,2.826883232052019,1.9520206501132358,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-20T16:38:49,366.2556552000024,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,178,"문제: 근골격계 질환의 요인에 있어 작업 관련 요인에 해당하는 것은?

선택지:
1. 매장 경력
2. 작업 만족도
3. 휴식시간 부족
4. 작업의 자율적 조절

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
179,인간공학기사,2020,3,근골격계질환 예방을 위한 작업관리,65,다음 근골격계질환의 발생원인 중 작업요인이 아닌 것은?,text_only,,작업강도,작업자세,직무만족도,작업의 반복도,3,qwen2.5-32b-instruct,300,212,0,70.67,366.25,0.76,104,2,106,3,True,3,0.7607,0.013198,2e-08,0.0286,2.86e-05,0.009,9e-06,0.0116,1.16e-05,0.008,8e-06,0.004539,0.005874,0.004056,6.35215672414858,0.0035252734920965,9.62517149440738e-06,13.78308686222984,0.01378308686222984,4.3236571667325,0.0043236571667325,5.5955725100000375,0.005595572510000038,3.8638571854973,0.0038638571854973,2.184311600633259,2.826883232052019,1.9520206501132358,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-20T16:38:49,366.2556552000024,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,179,"문제: 다음 근골격계질환의 발생원인 중 작업요인이 아닌 것은?

선택지:
1. 작업강도
2. 작업자세
3. 직무만족도
4. 작업의 반복도

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
180,인간공학기사,2009,3,작업생리학,39,다음 중 고열발생원에 대한 대책으로 볼 수 없는 것은?,text_only,,고온 순화,전체환기,복사열 차단,방열제 사용,1,qwen2.5-32b-instruct,300,212,0,70.67,366.25,1.51,104,10,114,1,True,"1

""고온 순화""는",1.5128,0.026248,4e-08,0.057,5.7e-05,0.0179,1.79e-05,0.0231,2.31e-05,0.016,1.6e-05,0.009026,0.011681,0.008066,6.35215672414858,0.0035252734920965,9.62517149440738e-06,13.78308686222984,0.01378308686222984,4.3236571667325,0.0043236571667325,5.5955725100000375,0.005595572510000038,3.8638571854973,0.0038638571854973,2.184311600633259,2.826883232052019,1.9520206501132358,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-20T16:38:49,366.2556552000024,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,180,"문제: 다음 중 고열발생원에 대한 대책으로 볼 수 없는 것은?

선택지:
1. 고온 순화
2. 전체환기
3. 복사열 차단
4. 방열제 사용

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
181,인간공학기사,2012,1,산업심리학 및 관계법규,47,웨버(Max Weber)가 제창한 관료주의에 관한 설명과 관계가 먼 것은?,text_only,,단순한 계층구조로 상위리더의 의사결정이 독단화 되기 쉽다.,노동의 분업화를 가정으로 조직을 구성한다.,부서장들의 권한 일부를 수직적으로 위임하도록 했다.,산업화 초기의 비규범적 조직운영을 체계화시키는 역할을 했다.,1,qwen2.5-32b-instruct,300,212,0,70.67,366.25,1.93,174,10,184,1,True,"1

웨버의 관료주의 이",1.9334,0.033546,5.1e-08,0.0728,7.28e-05,0.0228,2.28e-05,0.0296,2.96e-05,0.0204,2.04e-05,0.011535,0.014929,0.010309,6.35215672414858,0.0035252734920965,9.62517149440738e-06,13.78308686222984,0.01378308686222984,4.3236571667325,0.0043236571667325,5.5955725100000375,0.005595572510000038,3.8638571854973,0.0038638571854973,2.184311600633259,2.826883232052019,1.9520206501132358,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-20T16:38:49,366.2556552000024,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,181,"문제: 웨버(Max Weber)가 제창한 관료주의에 관한 설명과 관계가 먼 것은?

선택지:
1. 단순한 계층구조로 상위리더의 의사결정이 독단화 되기 쉽다.
2. 노동의 분업화를 가정으로 조직을 구성한다.
3. 부서장들의 권한 일부를 수직적으로 위임하도록 했다.
4. 산업화 초기의 비규범적 조직운영을 체계화시키는 역할을 했다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
182,인간공학기사,2021,1,작업생리학,28,근력과 지구력에 관한 설명으로 옳지 않은 것은?,text_only,,근력에 영향을 미치는 대표적 개인적 인자로는 성(姓)과 연령이 있다.,정적(static) 조건에서의 근력이란 자의적 노력에 의해 등척적으로(isometrically) 낼 수 있는 최대 힘이다.,근육이 발휘할 수 있는 최대 근력의 50% 정도의 힘으로는 상당히 오래 유지할 수 있다.,"동적(dynamic) 근력은 측정이 어려우며, 이는 가속과 관절 각도의 변화가 힘의 발휘와 측정에 영향을 주기 때문이다.",3,qwen2.5-32b-instruct,300,212,0,70.67,366.25,2.25,233,9,242,1,False,"1

성(姓)은 근",2.251,0.039057,5.9e-08,0.0847,8.47e-05,0.0266,2.66e-05,0.0344,3.44e-05,0.0238,2.38e-05,0.01343,0.017381,0.012002,6.35215672414858,0.0035252734920965,9.62517149440738e-06,13.78308686222984,0.01378308686222984,4.3236571667325,0.0043236571667325,5.5955725100000375,0.005595572510000038,3.8638571854973,0.0038638571854973,2.184311600633259,2.826883232052019,1.9520206501132358,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-20T16:38:49,366.2556552000024,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,182,"문제: 근력과 지구력에 관한 설명으로 옳지 않은 것은?

선택지:
1. 근력에 영향을 미치는 대표적 개인적 인자로는 성(姓)과 연령이 있다.
2. 정적(static) 조건에서의 근력이란 자의적 노력에 의해 등척적으로(isometrically) 낼 수 있는 최대 힘이다.
3. 근육이 발휘할 수 있는 최대 근력의 50% 정도의 힘으로는 상당히 오래 유지할 수 있다.
4. 동적(dynamic) 근력은 측정이 어려우며, 이는 가속과 관절 각도의 변화가 힘의 발휘와 측정에 영향을 주기 때문이다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
183,인간공학기사,2011,3,작업생리학,36,다음 중 관상면을 따라 일어나는 운동으로 인체의 중심선에서 멀어지는 관절 운동을 무엇이라 하는가?,text_only,,굴곡(flexion),신전(extension),외전(abduction),내전(adduction),3,qwen2.5-32b-instruct,300,212,0,70.67,366.25,0.75,121,2,123,3,True,3,0.7547,0.013095,2e-08,0.0284,2.84e-05,0.0089,8.9e-06,0.0115,1.15e-05,0.008,8e-06,0.004503,0.005828,0.004024,6.35215672414858,0.0035252734920965,9.62517149440738e-06,13.78308686222984,0.01378308686222984,4.3236571667325,0.0043236571667325,5.5955725100000375,0.005595572510000038,3.8638571854973,0.0038638571854973,2.184311600633259,2.826883232052019,1.9520206501132358,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-20T16:38:49,366.2556552000024,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,183,"문제: 다음 중 관상면을 따라 일어나는 운동으로 인체의 중심선에서 멀어지는 관절 운동을 무엇이라 하는가?

선택지:
1. 굴곡(flexion)
2. 신전(extension)
3. 외전(abduction)
4. 내전(adduction)

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
